0,0
1,64
2,128
3,192
4,0
5,64
6,128
7,192
8,0
9,64
10,128
11,192
12,0
13,64
14,128
15,192
16,0
17,64
18,128
19,192
20,0
21,64
22,128
23,192
24,0
25,64
26,128
27,192
28,0
29,64
30,128
31,192
32,0
33,64
34,128
35,192
36,0
37,64
38,128
39,192
40,0
41,64
42,128
43,192
44,0
45,64
46,128
47,192
48,0
49,64
50,128
51,192
52,0
53,64
54,128
55,192
56,0
57,64
58,128
59,192
60,0
61,64
62,128
63,192
64,0
65,64
66,128
67,192
68,0
69,64
70,128
71,192
72,0
73,64
74,128
75,192
76,0
77,64
78,128
79,192
80,0
81,64
82,128
83,192
84,0
85,64
86,128
87,192
88,0
89,64
90,128
91,192
92,0
93,64
94,128
95,192
96,0
97,64
98,128
99,192
100,0
101,64
102,128
103,192
104,0
105,64
106,128
107,192
108,0
109,64
110,128
111,192
112,0
113,64
114,128
115,192
116,0
117,64
118,128
119,192
120,0
121,64
122,128
123,192
124,0
125,64
126,128
127,192
128,0
129,64
130,128
131,192
132,0
133,64
134,128
135,192
136,0
137,64
138,128
139,192
140,0
141,64
142,128
143,192
144,0
145,64
146,128
147,192
148,0
149,64
150,128
151,192
152,0
153,64
154,128
155,192
156,0
157,64
158,128
159,192
160,0
161,64
162,128
163,192
164,0
165,64
166,128
167,192
168,0
169,64
170,128
171,192
172,0
173,64
174,128
175,192
176,0
177,64
178,128
179,192
180,0
181,64
182,128
183,192
184,0
185,64
186,128
187,192
188,0
189,64
190,128
191,192
192,0
193,64
194,128
195,192
196,0
197,64
198,128
199,192
200,0
201,64
202,128
203,192
204,0
205,64
206,128
207,192
208,0
209,64
210,128
211,192
212,0
213,64
214,128
215,192
216,0
217,64
218,128
219,192
220,0
221,64
222,128
223,192
224,0
225,64
226,128
227,192
228,0
229,64
230,128
231,192
232,0
233,64
234,128
235,192
236,0
237,64
238,128
239,192
240,0
241,64
242,128
243,192
244,0
245,64
246,128
247,192
248,0
249,64
250,128
251,192
252,0
253,64
254,128
255,192
